show_id,title,release_type,genre,language,country,release_year,release_day,duration_minutes,number_of_seasons,total_episodes,budget_million_usd,marketing_spend_million_usd,cast_popularity_score,director_popularity_score,imdb_rating,critic_score,trailer_views_million,social_media_mentions_k,subscription_plan_popularity,watch_hours_million
NFX022504,Total bi-directional toolset,Series,Thriller,Korean,UK,2022,Monday,94,6,66,51.3,27.75,1.41,9.62,8.9,89,42.19,202.11,Premium,326.15
NFX022505,Customer-focused grid-enabled capability,Series,Drama,French,Japan,2015,Thursday,117,5,65,17.58,5.91,6.75,2.28,6.1,67.2,29.13,168.08,Premium,203.3
NFX022506,User-centric contextually-based task-force,Movie,Fantasy,French,UK,2023,Saturday,142,0,1,62.84,34.25,4.36,5.78,5.3,61,65.57,252.07,Basic,351.04
NFX022507,Enhanced client-driven superstructure,Series,Comedy,English,UK,2026,Monday,110,1,10,45.52,18.73,9.61,7.39,7.9,84.8,52.8,258.35,Standard,255.45
NFX022508,Business-focused actuating time-frame,Series,Comedy,Hindi,South Korea,2020,Saturday,88,1,6,16.13,4.93,5.8,4.49,5.7,53.3,20.52,98.73,Premium,108.23
NFX022509,Profit-focused attitude-oriented knowledgebase,Movie,Horror,English,Canada,2017,Monday,133,0,1,70.53,15.95,2.47,3.35,5.9,52,28.88,111.93,Premium,218.14
NFX022510,Monitored didactic ability,Series,Fantasy,English,Canada,2018,Tuesday,120,4,56,56.1,12.96,8.09,9.04,7.3,68.3,36.84,196.78,Basic,286.64
NFX022511,Visionary fault-tolerant success,Series,Drama,French,Canada,2022,Sunday,107,6,42,75.83,37.62,9.14,3.24,6.6,59.5,79.14,348.09,Premium,444.83
NFX022512,Enhanced attitude-oriented moderator,Series,Comedy,Korean,India,2024,Friday,99,4,52,33.99,12.52,4.29,4.51,7.3,72.9,26.09,127.3,Basic,261.41
NFX022513,Proactive scalable framework,Series,Horror,Spanish,South Korea,2017,Friday,97,2,22,48.47,23.55,2.99,9.78,7.6,65.7,42.8,197.59,Basic,292.61
NFX022514,Face-to-face national collaboration,Movie,Thriller,Japanese,USA,2026,Wednesday,101,0,1,43.02,13.29,9.61,6.27,7.5,90.3,43.18,219.87,Standard,226.11
NFX022515,Synchronized regional knowledge user,Series,Thriller,Korean,USA,2015,Friday,137,6,72,64.19,18.53,3.25,3.97,4.2,33.8,45.53,199.8,Premium,333.43
NFX022516,Optional empowering customer loyalty,Series,Drama,English,Canada,2022,Thursday,149,1,6,22.82,11.47,4.09,1.29,5.1,51.8,38.88,134.14,Basic,202.09
NFX022517,Intuitive bottom-line access,Series,Thriller,Hindi,India,2022,Friday,110,3,21,49.37,24.21,6.19,4.47,6.7,68.9,64.4,248.03,Premium,290.04
NFX022518,Front-line high-level task-force,Series,Drama,Japanese,Canada,2020,Friday,141,6,36,8.64,2.34,9.71,2.36,8,75.5,18.04,183.62,Premium,202.74
NFX022519,Programmable needs-based hierarchy,Series,Thriller,French,Canada,2023,Monday,107,6,60,56.13,22.03,4.7,5.57,5.3,50.9,47.72,205.65,Premium,333.24
NFX022520,Public-key encompassing ability,Movie,Comedy,French,Canada,2023,Wednesday,116,0,1,40.17,13.31,1.67,1.53,3.8,39.5,28.7,105.76,Premium,165.85
NFX022521,Grass-roots background service-desk,Movie,Drama,German,USA,2023,Saturday,60,0,1,72.12,24.55,2.9,6.11,5.4,49.9,50.55,197.29,Premium,248.84
NFX022522,Progressive zero administration support,Series,Comedy,English,Canada,2016,Friday,101,7,63,23.7,4.05,1.95,6.26,4.1,31.8,6.16,40.31,Basic,224.08
NFX022523,Public-key fault-tolerant firmware,Movie,Documentary,French,Japan,2023,Thursday,100,0,1,46.37,13.95,8.67,4.18,6.6,66.9,39.2,239.73,Standard,267.85
NFX022524,Universal dynamic concept,Movie,Fantasy,English,Spain,2021,Tuesday,116,0,1,44.66,12.92,9.98,9.43,7.3,73.9,49.08,208.09,Premium,220.98
NFX022525,User-friendly radical throughput,Movie,Comedy,English,Japan,2015,Tuesday,155,0,1,36.93,8.51,1.53,7.78,7.6,78.9,12.95,68.02,Basic,194.8
NFX022526,Monitored 24hour task-force,Movie,Fantasy,French,Japan,2015,Monday,113,0,1,34.05,10.66,5.97,3.49,6,48.5,34.02,140.25,Basic,207.66
NFX022527,Phased directional migration,Movie,Action,Korean,South Korea,2020,Monday,89,0,1,21.85,9.1,9.15,8.32,8.8,94.1,40.09,205.61,Basic,242.4
NFX022528,Proactive systematic leverage,Movie,Comedy,Spanish,Japan,2025,Thursday,106,0,1,30.25,4.99,5.65,4.92,7.9,92.2,16.89,106.72,Standard,191.14
NFX022529,Persevering coherent application,Movie,Horror,Hindi,India,2026,Monday,78,0,1,10.96,6.31,5.06,1.99,5.1,52,18.9,133.77,Basic,155.75
NFX022530,Self-enabling asymmetric knowledgebase,Movie,Fantasy,Korean,Japan,2018,Saturday,86,0,1,35.74,13.95,2.85,8.2,5.5,43.9,32.44,131.16,Basic,232.89
NFX022531,Multi-layered client-server benchmark,Movie,Sci-Fi,English,Japan,2025,Monday,134,0,1,40.36,15.36,5.38,7.71,7,67.9,41.18,148.45,Basic,157.77
NFX022532,Polarized hybrid benchmark,Movie,Documentary,Hindi,USA,2019,Saturday,82,0,1,40.76,20.68,2.81,6.19,6.9,61.6,35.53,178.71,Premium,218.96
NFX022533,Total bandwidth-monitored superstructure,Series,Drama,Japanese,UK,2022,Tuesday,60,7,70,40.59,18.57,7.46,9.39,6.9,65,44.12,204.71,Basic,335.6
NFX022534,Open-architected upward-trending productivity,Movie,Documentary,German,South Korea,2025,Saturday,154,0,1,24.41,9.06,3.89,5.81,7.2,70.8,24.29,103.3,Standard,134.35
NFX022535,Compatible empowering product,Series,Documentary,Japanese,India,2015,Wednesday,110,3,27,37.51,5.67,7.84,6.29,7.7,87.8,23.8,123.07,Standard,234.91
NFX022536,Cross-platform 5thgeneration archive,Movie,Horror,Japanese,Spain,2021,Wednesday,107,0,1,65.9,34.87,6.57,7.58,6.6,62,82.04,300.47,Premium,344.67
NFX022537,Object-based value-added Internet solution,Series,Comedy,French,Japan,2020,Friday,71,2,24,35.19,15.92,7.13,6.29,7.5,64.1,47.19,250.67,Premium,265.14
NFX022538,Quality-focused modular Local Area Network,Movie,Comedy,Japanese,India,2016,Friday,139,0,1,24.59,14.02,4.3,7.46,7.2,63.1,32.94,139.59,Basic,178.29
NFX022539,Balanced disintermediate architecture,Movie,Fantasy,Hindi,UK,2024,Saturday,101,0,1,30.65,11.39,5.56,9.61,8.9,78.4,31.26,132.9,Basic,246.48
NFX022540,Exclusive demand-driven product,Movie,Sci-Fi,Spanish,Spain,2024,Friday,67,0,1,24.39,11.1,6.31,8.99,7.1,75.8,29.72,170.62,Standard,233.5
NFX022541,Expanded modular initiative,Movie,Comedy,Hindi,India,2018,Thursday,120,0,1,57.55,26.5,3.61,8.41,6,54,54.76,190.92,Basic,286.84
NFX022542,Progressive coherent pricing structure,Series,Documentary,English,India,2023,Tuesday,107,4,52,29.01,12.62,2.76,5.22,6.4,62.2,23.6,132.62,Basic,182.89
NFX022543,Ameliorated dedicated installation,Series,Drama,German,Japan,2022,Wednesday,68,2,16,58.63,31.39,3.25,5.91,5.8,45.3,67.68,256.29,Premium,332.43
NFX022544,Open-architected methodical installation,Series,Comedy,German,Canada,2020,Wednesday,91,7,42,22.37,5.65,7.09,3.13,5.3,46.7,31.59,88.42,Standard,147.44
NFX022545,Mandatory client-server system engine,Series,Sci-Fi,French,USA,2015,Tuesday,90,6,42,52.64,18.1,1.59,1.04,2.5,26.4,46.87,115.67,Basic,243.63
NFX022546,Configurable analyzing focus group,Series,Comedy,Spanish,UK,2018,Thursday,157,2,14,5,1.3,4.8,1.75,6.2,54.9,14.5,98.79,Standard,159.06
NFX022547,Operative empowering complexity,Movie,Comedy,Spanish,Japan,2025,Sunday,109,0,1,41.35,12.7,1.69,3.48,5.3,50.5,28.51,104.09,Premium,208.14
NFX022548,Proactive web-enabled groupware,Series,Comedy,German,UK,2023,Friday,88,3,36,72.08,41.23,2.17,4.54,7,67.5,74.11,258.95,Premium,455.62
NFX022549,Programmable value-added concept,Movie,Drama,German,Canada,2015,Thursday,100,0,1,80.65,22.46,4.36,7.91,6.8,70.6,53.76,194.15,Standard,313.74
NFX022550,Decentralized coherent toolset,Movie,Thriller,Hindi,India,2019,Monday,79,0,1,23.37,12.19,3.62,1.7,4.5,50.9,31.75,131.57,Basic,134.3
NFX022551,Ergonomic multi-state support,Series,Action,French,Canada,2020,Monday,123,7,42,21.14,9.01,2.17,8.42,5.8,56.4,21.76,82.71,Premium,203.25
NFX022552,Reactive exuding monitoring,Movie,Romance,German,South Korea,2019,Friday,96,0,1,27.24,12.8,8.57,4.27,8.4,83.5,50.75,226.32,Standard,296.29
NFX022553,Decentralized zero-defect leverage,Movie,Horror,Hindi,India,2018,Thursday,137,0,1,46.92,22.08,5.32,7.73,6.2,69.4,53.64,223.29,Standard,250.61
NFX022554,Inverse human-resource help-desk,Movie,Comedy,German,Canada,2019,Wednesday,117,0,1,37.95,8.15,8.76,5.11,8.8,95.1,32.71,202.49,Standard,168.74
NFX022555,Realigned demand-driven function,Movie,Drama,French,South Korea,2017,Tuesday,125,0,1,33.36,12.53,9.9,8.48,8.9,82.4,41.33,207.75,Standard,249.68
NFX022556,User-centric needs-based throughput,Series,Comedy,Hindi,USA,2023,Saturday,131,2,18,44.66,20.64,2.49,5.83,6.6,70.3,36.97,185.21,Premium,279.91
NFX022557,Visionary demand-driven capability,Movie,Documentary,Korean,UK,2019,Saturday,127,0,1,64.8,22.18,9.82,7.86,8.3,78.9,60.74,281.24,Basic,297.37
NFX022558,Robust client-server application,Movie,Fantasy,English,Spain,2020,Thursday,108,0,1,39.38,22.4,1.6,1.13,4,37.5,44.24,173.41,Standard,202.31
NFX022559,Proactive real-time monitoring,Movie,Horror,English,UK,2016,Thursday,121,0,1,74.41,38.41,5,8.93,7.7,77.3,83.47,278.89,Basic,377.76
NFX022560,Enterprise-wide 24/7 strategy,Series,Comedy,Hindi,Canada,2024,Thursday,80,3,39,48.46,15.63,7.43,5.65,7,75.3,38.24,177.42,Basic,326.21
NFX022561,Automated bottom-line synergy,Series,Sci-Fi,Japanese,India,2017,Wednesday,110,7,84,36.64,20.55,6.34,3.17,6.6,78.7,50.77,198.22,Premium,337.91
NFX022562,Enhanced encompassing contingency,Movie,Sci-Fi,English,UK,2019,Thursday,195,0,1,52.01,19.91,1.61,6.16,6.3,61.9,35.94,185.75,Premium,237.45
NFX022563,Seamless 24hour projection,Series,Documentary,Korean,India,2020,Tuesday,98,1,7,38.77,17.19,7.25,6.77,7.6,53.9,56.22,224.66,Basic,265.14
NFX022564,Fully-configurable secondary budgetary management,Series,Horror,German,USA,2016,Saturday,87,7,77,36.54,19.09,5.69,1.72,7.1,74,40.85,235.67,Premium,271.2
NFX022565,Reverse-engineered hybrid array,Series,Documentary,Korean,USA,2021,Sunday,103,7,98,66.86,14.63,3.66,5.12,5.5,53.2,32.37,116.64,Basic,275.92
NFX022566,Re-engineered holistic data-warehouse,Movie,Thriller,German,UK,2018,Tuesday,134,0,1,35.46,17.52,3.95,1.32,1.8,22,40.75,208.5,Premium,140.06
NFX022567,Managed national emulation,Movie,Fantasy,Hindi,Japan,2020,Thursday,109,0,1,60.37,32.11,6.56,7.8,7.5,83,69.97,291.29,Premium,353.22
NFX022568,Optional needs-based projection,Series,Thriller,Korean,South Korea,2018,Friday,100,3,21,46.66,13.03,7.48,3.3,4.8,49.2,46.45,186.8,Basic,237.8
NFX022569,Centralized heuristic toolset,Series,Romance,Spanish,Japan,2020,Tuesday,84,1,8,19.38,5.75,7.34,2.21,5.5,55,24.72,143.45,Premium,123.14
NFX022570,Horizontal asynchronous solution,Series,Thriller,Spanish,USA,2017,Thursday,80,2,24,48.15,9.99,9.12,2.56,5.9,65.4,40.49,183.26,Basic,286.7
NFX022571,Automated eco-centric algorithm,Series,Documentary,German,India,2019,Friday,124,1,9,26.91,13.49,5.15,7.31,7.8,73,37.13,144.94,Standard,170.24
NFX022572,Team-oriented background database,Movie,Sci-Fi,Japanese,South Korea,2026,Sunday,119,0,1,10.54,5.68,6.01,6.65,7.4,75.4,12.81,128.38,Basic,197.38
NFX022573,Implemented mission-critical adapter,Series,Romance,Spanish,Japan,2019,Monday,86,2,26,31.69,11.49,8.24,1.06,6.4,65.5,39.46,193.23,Premium,249.85
NFX022574,Persevering foreground knowledge user,Series,Fantasy,English,India,2018,Tuesday,110,4,56,5,1.17,5.42,4.56,7.3,67.2,11.15,81.6,Premium,170.04
NFX022575,Digitized multimedia benchmark,Series,Horror,French,India,2022,Tuesday,73,5,35,56.95,29.47,9.96,9.96,7.4,73.7,75.24,277.27,Standard,423.81
NFX022576,Ergonomic contextually-based architecture,Series,Comedy,Korean,Spain,2024,Tuesday,102,5,65,39.08,21.53,5.27,3.09,6.4,65.3,47.41,222.21,Standard,321.42
NFX022577,Realigned demand-driven challenge,Movie,Documentary,Spanish,South Korea,2017,Friday,117,0,1,65.92,16.33,8.44,3.17,7.4,85.8,53.48,253.18,Standard,289.68
NFX022578,Ergonomic heuristic knowledgebase,Movie,Horror,German,Spain,2019,Thursday,141,0,1,41.84,23.79,6.13,9.69,7.1,75.5,58.73,255.67,Basic,248.18
NFX022579,Diverse systemic product,Movie,Thriller,English,Japan,2026,Tuesday,60,0,1,63.1,16.28,5.56,6.02,7.3,64.1,41.87,162.36,Basic,254.25
NFX022580,Progressive impactful functionalities,Movie,Sci-Fi,English,USA,2016,Tuesday,138,0,1,38.28,14.41,1.53,8.38,5.7,50.5,28.88,101.17,Basic,182.47
NFX022581,Triple-buffered interactive access,Series,Sci-Fi,French,Japan,2019,Tuesday,123,1,8,89.81,45.92,7.93,1.28,4.6,46.5,98.46,420.29,Standard,430.56
NFX022582,Devolved optimal benchmark,Movie,Comedy,German,India,2019,Sunday,117,0,1,44.01,22.15,1.23,8.54,5.8,55.6,40.6,160.99,Standard,256.4
NFX022583,Digitized background structure,Movie,Comedy,Korean,Spain,2019,Monday,117,0,1,39.75,20.67,6.08,3.47,5.1,43.8,48.94,242.15,Premium,256.61
NFX022584,Future-proofed mobile instruction set,Series,Sci-Fi,Hindi,Spain,2019,Friday,129,6,60,81.27,45.82,4.38,7.58,6.5,72.5,101.16,317.49,Premium,490.39
NFX022585,Switchable client-driven secured line,Movie,Thriller,Spanish,South Korea,2015,Monday,85,0,1,29.01,7.81,2.34,5.05,5.5,49.7,21.12,85.12,Basic,140.79
NFX022586,Ameliorated disintermediate superstructure,Movie,Fantasy,German,Japan,2021,Sunday,61,0,1,53.13,22.93,4.28,8.26,8,75.9,48.75,201.52,Standard,302.45
NFX022587,Open-architected asynchronous strategy,Movie,Fantasy,Korean,Canada,2018,Thursday,86,0,1,42.61,21.41,7.79,1.6,4.8,58.3,50.14,238.33,Standard,311.85
NFX022588,Networked radical portal,Movie,Fantasy,Hindi,South Korea,2021,Tuesday,109,0,1,29.36,6.26,7.79,6.38,8.1,71,31.26,196.17,Basic,186.26
NFX022589,Configurable regional help-desk,Series,Horror,French,Japan,2018,Saturday,135,6,42,33.51,16.11,8.95,4.65,7.5,84.5,49.35,233.88,Standard,358.14
NFX022590,Assimilated radical open architecture,Movie,Comedy,Hindi,India,2016,Thursday,130,0,1,20.86,4.99,8.39,1.85,5.4,48.8,27.28,107.39,Premium,191.99
NFX022591,Extended system-worthy knowledgebase,Series,Sci-Fi,English,USA,2025,Saturday,60,7,84,25.86,4.58,6.76,6.43,7.6,70.1,18.53,139.09,Standard,206.94
NFX022592,User-friendly demand-driven implementation,Movie,Documentary,German,USA,2020,Wednesday,112,0,1,92.19,51.35,4.74,1.1,8,85.3,102.65,366.16,Standard,404.26
NFX022593,Synergized zero-defect monitoring,Series,Sci-Fi,Hindi,India,2019,Thursday,93,7,84,38.48,16.84,8.14,1.71,5.4,65.3,51.5,227.21,Standard,298.89
NFX022594,Cross-group global concept,Movie,Action,Hindi,UK,2016,Saturday,70,0,1,23.04,4.92,6.5,2.18,4.4,43.4,25.67,118.78,Premium,98.11
NFX022595,Multi-lateral leadingedge attitude,Movie,Drama,Spanish,USA,2015,Saturday,156,0,1,61.85,26.63,9.89,6.02,8.8,88.7,59.27,309.1,Premium,301.83
NFX022596,Re-contextualized uniform contingency,Series,Comedy,French,India,2020,Wednesday,94,2,26,106.24,40.94,6.59,3.55,7.6,81.2,87.54,315.02,Premium,485.31
NFX022597,Intuitive value-added parallelism,Movie,Horror,French,India,2018,Friday,130,0,1,48.49,11.95,3.27,8.64,7.4,77.1,24.81,134.39,Basic,235.65
NFX022598,Expanded heuristic solution,Series,Action,French,USA,2019,Wednesday,110,4,52,65.56,33.69,4.71,2.66,4.5,48.8,73.21,309.64,Standard,362.81
NFX022599,Reduced tertiary firmware,Movie,Documentary,English,South Korea,2021,Saturday,100,0,1,26.09,4.36,1.57,2.72,3.7,25.2,1,18.9,Basic,91.75
NFX022600,Sharable logistical help-desk,Movie,Documentary,English,India,2021,Tuesday,106,0,1,77.83,24.8,4.36,3.49,7.2,71.7,51.98,217.12,Basic,319.6
NFX022601,Streamlined well-modulated strategy,Series,Thriller,Spanish,India,2025,Tuesday,138,5,45,40.54,17.79,1.55,1.03,3.9,30.7,32.26,165.41,Premium,224.28
NFX022602,Synergistic motivating firmware,Series,Comedy,Japanese,Canada,2023,Sunday,128,4,36,40.11,16.99,6.5,1.7,4.3,30.5,36.99,178.92,Basic,316.15
NFX022603,Re-contextualized neutral forecast,Movie,Thriller,German,Japan,2026,Tuesday,88,0,1,38.42,13.33,2.45,2.26,5.1,76.4,33.22,98.77,Basic,229.34
NFX022604,Optimized bifurcated access,Movie,Romance,Japanese,South Korea,2022,Saturday,129,0,1,53.37,20.81,2.27,7.17,6.3,57.4,42.46,119.27,Standard,184.3
NFX022605,Implemented leadingedge algorithm,Movie,Drama,Korean,USA,2026,Sunday,102,0,1,16.44,3.85,8.77,9.33,7.7,86.2,33.27,161.98,Basic,218.52
NFX022606,Down-sized 24/7 firmware,Movie,Drama,Japanese,UK,2024,Tuesday,88,0,1,50.98,22.57,8.15,1.46,6.6,63.5,57.37,269.3,Premium,326.34
NFX022607,Down-sized scalable open system,Series,Romance,Japanese,Japan,2017,Friday,62,4,24,13.05,4.49,4.29,8.25,6.9,66.6,12.36,96.02,Premium,209.36
NFX022608,Robust even-keeled orchestration,Movie,Horror,Japanese,India,2017,Wednesday,135,0,1,60.01,30.61,6.78,2.66,6.9,80.3,79.32,278.65,Basic,357.49
NFX022609,Up-sized client-server complexity,Movie,Fantasy,Spanish,Canada,2019,Saturday,115,0,1,48.05,16.21,8.43,4.88,7.5,88.8,40.05,223.91,Standard,269.83
NFX022610,Focused multimedia attitude,Movie,Comedy,German,Japan,2019,Friday,82,0,1,64.13,17.72,4.16,7.52,6.2,61.2,40.05,147.58,Premium,236.13
NFX022611,Open-source responsive secured line,Series,Romance,Hindi,USA,2020,Thursday,106,7,49,50.64,14.99,6.9,5.28,5.1,48.7,37.39,165.06,Premium,246.83
NFX022612,Pre-emptive disintermediate artificial intelligence,Movie,Action,Korean,South Korea,2026,Tuesday,89,0,1,48.6,20.13,9.01,1.35,5.3,48.5,50.57,254.97,Premium,255.74
NFX022613,Inverse demand-driven attitude,Movie,Sci-Fi,English,South Korea,2019,Saturday,109,0,1,27.81,10.93,3.42,4.55,7.2,73.7,29.3,131.73,Standard,210.59
NFX022614,Profit-focused neutral project,Series,Action,English,South Korea,2020,Saturday,156,4,36,19.54,7.39,5.73,5.97,6.5,74.8,18.29,133.86,Standard,158.11
NFX022615,Profound clear-thinking protocol,Movie,Documentary,French,UK,2026,Friday,109,0,1,33.18,14.02,7.31,4.64,8.4,66.7,40.58,162.18,Premium,209.44
NFX022616,Total 3rdgeneration artificial intelligence,Movie,Romance,Spanish,India,2024,Tuesday,100,0,1,15.59,9,9.38,9.61,8.1,75.1,32.76,189.05,Basic,236.89
NFX022617,Distributed demand-driven capacity,Series,Documentary,Japanese,Spain,2023,Wednesday,90,4,44,65.18,34.14,7.07,7.05,6.1,43.5,80.2,329.13,Premium,379.88
NFX022618,Distributed local toolset,Movie,Drama,Hindi,India,2020,Monday,96,0,1,31.07,5.65,6.88,2.92,5.7,58.4,23.79,120.66,Standard,156.76
NFX022619,Optional radical open system,Movie,Fantasy,French,USA,2021,Tuesday,112,0,1,5,0.99,4.41,7.72,8.1,77.9,19.52,55.39,Premium,116.26
NFX022620,Advanced client-driven firmware,Series,Comedy,Korean,South Korea,2016,Sunday,86,6,66,77.85,23.14,5.71,4.57,8.4,71.4,52.35,251.92,Standard,387.59
NFX022621,Synergistic clear-thinking Graphic Interface,Series,Documentary,German,South Korea,2015,Sunday,85,2,14,38.48,10.43,6.84,9.04,7.3,82.1,32.7,191.28,Basic,222.91
NFX022622,Ergonomic zero administration function,Movie,Comedy,German,UK,2016,Monday,100,0,1,22.9,6.95,9.58,2.54,8.7,89,41.37,165.31,Basic,252.1
NFX022623,Streamlined logistical approach,Series,Sci-Fi,French,USA,2022,Monday,130,5,55,43.93,7.85,7.88,4.29,8.9,86.4,30.01,133.39,Basic,305.09
NFX022624,Inverse 24/7 migration,Series,Comedy,English,Japan,2016,Thursday,91,6,60,31.54,5.56,6.7,10,7.8,82.1,23.35,124.49,Basic,243.62
NFX022625,Diverse 24/7 intranet,Series,Sci-Fi,Korean,UK,2023,Thursday,147,1,13,57.5,31.49,7.89,5.73,5,61.8,77.91,289.41,Premium,323.81
NFX022626,Focused uniform core,Movie,Thriller,Spanish,Canada,2023,Friday,91,0,1,50.99,17.32,2.21,4.8,4.8,44.6,45.44,119.57,Basic,293.78
NFX022627,Fundamental fresh-thinking toolset,Movie,Fantasy,Spanish,South Korea,2022,Wednesday,122,0,1,60.04,17.99,4.91,5.46,9.8,98.8,42.15,160.11,Standard,247.23
NFX022628,Open-architected radical portal,Series,Action,English,South Korea,2022,Monday,107,3,18,55.42,10.23,8.3,1.68,6.9,68.7,36.73,191.78,Premium,252.87
NFX022629,Focused composite definition,Movie,Drama,French,Japan,2024,Thursday,120,0,1,82.39,35.98,4.9,6.49,6.6,62.6,77.21,266.69,Standard,387.51
NFX022630,Implemented responsive hardware,Series,Sci-Fi,Japanese,Japan,2023,Thursday,140,6,84,54.3,31.01,8.23,2.88,6.6,67.3,77,288.17,Premium,360.8
NFX022631,Triple-buffered actuating flexibility,Movie,Fantasy,French,India,2018,Thursday,122,0,1,20.24,9.36,3.5,2.3,5.4,58.5,23.08,138.81,Premium,145.27
NFX022632,Inverse homogeneous open architecture,Movie,Thriller,English,Spain,2022,Friday,130,0,1,45.31,26.3,7.17,4.43,7.3,89.3,61.28,293.45,Basic,325.02
NFX022633,Programmable incremental moratorium,Movie,Sci-Fi,Korean,India,2020,Friday,115,0,1,52.06,18.78,9.11,2.59,7.4,81,56.49,258.76,Premium,274.52
NFX022634,Seamless solution-oriented frame,Movie,Sci-Fi,Hindi,Canada,2021,Friday,114,0,1,53.84,29.31,1.58,4.35,5.3,49.8,52.78,197.2,Premium,297.08
NFX022635,Up-sized well-modulated success,Movie,Horror,English,Canada,2019,Tuesday,108,0,1,88.33,33.39,4.68,8.24,7,63,81.01,276.88,Basic,387.12
NFX022636,Expanded clear-thinking hierarchy,Series,Drama,Hindi,Japan,2023,Saturday,88,4,44,10.82,6.45,8.5,8.97,7,62,22.33,193.78,Basic,241.92
NFX022637,Exclusive static hierarchy,Movie,Thriller,Spanish,Japan,2025,Tuesday,135,0,1,57.04,9,2.42,6.71,6.4,68,26.62,96,Premium,201.59
NFX022638,Down-sized dynamic system engine,Movie,Romance,Japanese,USA,2015,Monday,108,0,1,40.93,23.5,9.26,7.7,6.2,59.8,63.65,281.95,Basic,321.8
NFX022639,Persevering bottom-line secured line,Movie,Romance,French,Canada,2019,Sunday,124,0,1,21.72,9.01,9.55,3.47,5.6,51.4,38.98,210.98,Standard,169.39
NFX022640,Triple-buffered hybrid benchmark,Movie,Sci-Fi,English,Japan,2021,Saturday,115,0,1,43.92,25.84,6.5,7.7,8.7,93,57.32,267.63,Premium,300.47
NFX022641,Robust non-volatile projection,Series,Drama,Korean,South Korea,2025,Saturday,70,4,52,16.94,6.61,2.1,5.84,6.9,78.5,18.05,91.73,Premium,189.44
NFX022642,Enterprise-wide demand-driven alliance,Movie,Horror,Korean,India,2022,Wednesday,102,0,1,16.73,5.93,7.73,6.6,7.4,87.6,32.39,138.72,Premium,219.31
NFX022643,Multi-channeled coherent functionalities,Series,Horror,Hindi,USA,2023,Wednesday,121,5,60,64.54,27.36,7.15,4.36,7.8,82.6,67.12,286.38,Basic,395.24
NFX022644,Networked fault-tolerant emulation,Movie,Horror,English,India,2022,Sunday,126,0,1,46.49,24.58,7.94,6.31,6.4,65.6,61.89,245.21,Premium,297.86
